url_path,views_total,views_unique
/astro-informatics/s2fft,72,31
/astro-informatics/s2fft/pulls,30,3
/astro-informatics/s2fft/tree/main/s2fft,20,10
/astro-informatics/s2fft/issues,12,4
/astro-informatics/s2fft/pull/271,10,1
/astro-informatics/s2fft/blob/main/s2fft/utils/quadrature.py,9,2
/astro-informatics/s2fft/pull/275,7,3
/astro-informatics/s2fft/tree/main,7,3
/astro-informatics/s2fft/blob/main/s2fft/transforms/spherical.py,6,6
/astro-informatics/s2fft/tree/main/s2fft/transforms,6,6
