url_path,views_total,views_unique
/astro-informatics/s2fft,431,266
/astro-informatics/s2fft/pulls,25,3
/astro-informatics/s2fft/actions,17,6
/astro-informatics/s2fft/issues,15,5
/astro-informatics/s2fft/tree/main/s2fft,12,8
/astro-informatics/s2fft/tree/main/notebooks,11,7
/astro-informatics/s2fft/actions/workflows/tests.yml,10,4
/astro-informatics/s2fft/blob/main/.github/workflows/build.yml,7,3
/astro-informatics/s2fft/pull/304,7,1
/astro-informatics/s2fft/commits/main,6,4
