referrer,views_total,views_unique
Google,46,15
github.com,27,7
DuckDuckGo,23,2
astro-informatics.github.io,8,1
Yahoo,5,1
medium.com,2,1
arxiv.org,1,1
linkedin.com,1,1
pypi.org,1,1
