referrer,views_total,views_unique
astro-informatics.github.io,113,7
Google,74,16
edgeservices.bing.com,23,1
DuckDuckGo,19,1
jasonmcewen.org,10,2
github.com,8,4
sciencedirect.com,5,1
pypi.org,3,1
ya.ru,1,1
