url_path,views_total,views_unique
/astro-informatics/s2fft,75,47
/astro-informatics/s2fft/pulls,12,3
/astro-informatics/s2fft/pull/290,8,4
/astro-informatics/s2fft/issues,8,3
/astro-informatics/s2fft/tree/main/s2fft,7,4
/astro-informatics/s2fft/actions/runs/15767610582,6,1
/astro-informatics/s2fft/actions/workflows/docs.yml,5,4
/astro-informatics/s2fft/actions/runs/15767610582/job/44446869805,5,2
/astro-informatics/s2fft/tree/main,4,4
/astro-informatics/s2fft/issues/212,4,3
