referrer,views_total,views_unique
github.com,82,6
Google,71,23
astro-informatics.github.io,7,3
jasonmcewen.org,6,1
pypi.org,5,1
chatgpt.com,2,2
DuckDuckGo,1,1
dongaigc.com,1,1
