referrer,views_total,views_unique
Google,54,16
astro-informatics.github.io,30,6
Bing,10,1
github.com,8,3
jasonmcewen.org,5,1
arxiv.org,4,3
chatgpt.com,2,1
linkedin.com,1,1
t.co,1,1
