referrer,views_total,views_unique
astro-informatics.github.io,121,8
Google,51,11
edgeservices.bing.com,23,1
github.com,20,4
DuckDuckGo,19,1
jasonmcewen.org,9,2
paperswithcode.com,8,1
Bing,5,1
sciencedirect.com,5,1
pypi.org,3,1
