referrer,views_total,views_unique
Google,75,21
astro-informatics.github.io,14,5
linkedin.com,10,9
ecosia.org,9,1
github.com,6,3
Bing,6,1
jasonmcewen.org,5,1
com.linkedin.android,3,2
chatgpt.com,2,1
statics.teams.cdn.office.net,1,1
