url_path,views_total,views_unique
/astro-informatics/s2fft,102,54
/astro-informatics/s2fft/issues,15,2
/astro-informatics/s2fft/tree/main/s2fft,13,7
/astro-informatics/s2fft/pulls,12,2
/astro-informatics/s2fft/pull/305,7,2
/astro-informatics/s2fft/issues/212,6,2
/astro-informatics/s2fft/pull/310,6,1
/astro-informatics/s2fft/actions/workflows/docs.yml,5,3
/astro-informatics/s2fft/tree/main,5,3
/astro-informatics/s2fft/tree/main/s2fft/sampling,5,2
