referrer,views_total,views_unique
Google,47,9
astro-informatics.github.io,45,5
chatgpt.com,8,3
github.com,5,3
linkedin.com,3,3
claude.ai,1,1
cn.bing.com,1,1
pypi.org,1,1
arxiv.org,1,1
