url_path,views_total,views_unique
/astro-informatics/s2fft,785,524
/astro-informatics/s2fft/pulls,26,4
/astro-informatics/s2fft/tree/main/s2fft,24,16
/astro-informatics/s2fft/issues,24,11
/astro-informatics/s2fft/commits/main,21,4
/astro-informatics/s2fft/tree/main/notebooks,16,11
/astro-informatics/s2fft/actions,12,6
/astro-informatics/s2fft/tree/main/benchmarks,9,5
/astro-informatics/s2fft/commits,7,6
/astro-informatics/s2fft/blob/main/.github/workflows/build.yml,7,3
