url_path,views_total,views_unique
/astro-informatics/s2fft,76,45
/astro-informatics/s2fft/pulls,13,3
/astro-informatics/s2fft/issues,10,3
/astro-informatics/s2fft/pull/290,8,4
/astro-informatics/s2fft/actions/workflows/docs.yml,6,4
/astro-informatics/s2fft/tree/main/s2fft,6,3
/astro-informatics/s2fft/actions/runs/15767610582,6,1
/astro-informatics/s2fft/issues/212,5,3
/astro-informatics/s2fft/actions/runs/15767610582/job/44446869805,5,2
/astro-informatics/s2fft/pull/305,5,2
