referrer,views_total,views_unique
github.com,55,9
Google,48,9
astro-informatics.github.io,6,2
DuckDuckGo,2,2
medium.com,2,1
jasonmcewen.org,1,1
m.facebook.com,1,1
pypi.org,1,1
sciencedirect.com,1,1
