referrer,views_total,views_unique
Google,61,21
astro-informatics.github.io,30,6
github.com,12,4
Bing,10,1
ecosia.org,7,1
jasonmcewen.org,5,1
arxiv.org,4,3
linkedin.com,3,3
chatgpt.com,2,1
