referrer,views_total,views_unique
Google,56,17
github.com,54,6
astro-informatics.github.io,27,5
dongaigc.com,4,2
goodfirstissues.com,2,2
statics.teams.cdn.office.net,1,1
jasonmcewen.org,1,1
