url_path,views_total,views_unique
/astro-informatics/s2fft,72,37
/astro-informatics/s2fft/pull/368,24,2
/astro-informatics/s2fft/pulls,23,2
/astro-informatics/s2fft/pull/371,15,1
/astro-informatics/s2fft/issues,14,4
/astro-informatics/s2fft/tree/main/s2fft,11,5
/astro-informatics/s2fft/pull/371/changes,9,1
/astro-informatics/s2fft/pull/368/changes,6,2
/astro-informatics/s2fft/tree/main/s2fft/sampling,6,2
/astro-informatics/s2fft/issues/320,6,1
