url_path,views_total,views_unique
/astro-informatics/s2fft,607,417
/astro-informatics/s2fft/tree/main/s2fft,20,14
/astro-informatics/s2fft/commits/main,18,3
/astro-informatics/s2fft/tree/main/notebooks,12,7
/astro-informatics/s2fft/issues,11,8
/astro-informatics/s2fft/tree/main/benchmarks,9,5
/astro-informatics/s2fft/pulls,8,5
/astro-informatics/s2fft/blob/main/pyproject.toml,6,4
/astro-informatics/s2fft/commits,5,4
/astro-informatics/s2fft/blob/main/s2fft/utils/healpix_ffts.py,4,3
