url_path,views_total,views_unique
/astro-informatics/s2fft,81,31
/astro-informatics/s2fft/tree/main/s2fft,22,8
/astro-informatics/s2fft/pulls,21,2
/astro-informatics/s2fft/pull/368,12,1
/astro-informatics/s2fft/issues,11,4
/astro-informatics/s2fft/tree/main/s2fft/utils,9,5
/astro-informatics/s2fft/pull/363,8,2
/astro-informatics/s2fft/tree/main/s2fft/sampling,7,3
/astro-informatics/s2fft/pull/365,6,2
/astro-informatics/s2fft/tree/main/s2fft/transforms,6,2
