url_path,views_total,views_unique
/astro-informatics/s2fft,67,34
/astro-informatics/s2fft/pulls,40,7
/astro-informatics/s2fft/pull/368,20,2
/astro-informatics/s2fft/tree/main,12,3
/astro-informatics/s2fft/issues,11,7
/astro-informatics/s2fft/tree/main/s2fft,10,6
/astro-informatics/s2fft/pull/371,10,2
/astro-informatics/s2fft/tree/main/s2fft/transforms,7,5
/astro-informatics/s2fft/pull/373,7,2
/astro-informatics/s2fft/pull/367,7,1
