url_path,views_total,views_unique
/astro-informatics/s2fft,37,20
/astro-informatics/s2fft/pulls,17,13
/astro-informatics/s2fft/issues,12,8
/astro-informatics/s2fft/pull/371,7,2
/astro-informatics/s2fft/pull/371/changes,6,2
/astro-informatics/s2fft/blob/main/notebooks/JAX_CUDA_HEALPix.ipynb,2,2
/astro-informatics/s2fft/issues/227,2,2
/astro-informatics/s2fft/tree/main,2,2
/astro-informatics/s2fft/tree/main/notebooks,2,2
/astro-informatics/s2fft/tree/main/s2fft,2,2
