url_path,views_total,views_unique
/astro-informatics/s2fft,661,462
/astro-informatics/s2fft/tree/main/s2fft,21,14
/astro-informatics/s2fft/commits/main,18,3
/astro-informatics/s2fft/issues,11,8
/astro-informatics/s2fft/tree/main/notebooks,11,8
/astro-informatics/s2fft/pulls,8,5
/astro-informatics/s2fft/tree/main/benchmarks,8,4
/astro-informatics/s2fft/commits,6,5
/astro-informatics/s2fft/blob/main/pyproject.toml,6,4
/astro-informatics/s2fft/tree/main/s2fft/precompute_transforms,4,4
