referrer,views_total,views_unique
Google,57,14
github.com,18,5
DuckDuckGo,16,3
astro-informatics.github.io,6,1
Yahoo,5,1
medium.com,2,1
arxiv.org,1,1
linkedin.com,1,1
pypi.org,1,1
