referrer,views_total,views_unique
github.com,86,7
Google,63,23
jasonmcewen.org,6,1
pypi.org,5,1
astro-informatics.github.io,3,2
chatgpt.com,2,2
DuckDuckGo,1,1
dongaigc.com,1,1
