url_path,views_total,views_unique
/astro-informatics/s2fft,62,35
/astro-informatics/s2fft/pulls,31,2
/astro-informatics/s2fft/tree/main/s2fft,23,8
/astro-informatics/s2fft/pull/290,19,4
/astro-informatics/s2fft/tree/main,12,3
/astro-informatics/s2fft/pull/333,12,1
/astro-informatics/s2fft/tree/main/notebooks,10,5
/astro-informatics/s2fft/tree/main/s2fft/transforms,9,3
/astro-informatics/s2fft/pull/290/files,8,1
/astro-informatics/s2fft/blob/main/notebooks/spherical_rotation.ipynb,7,3
