referrer,views_total,views_unique
Google,83,21
astro-informatics.github.io,31,7
Bing,10,1
ecosia.org,7,1
linkedin.com,6,6
github.com,6,3
jasonmcewen.org,5,1
com.linkedin.android,3,2
chatgpt.com,2,1
lnkd.in,1,1
