referrer,views_total,views_unique
astro-informatics.github.io,74,2
Google,45,14
edgeservices.bing.com,23,1
github.com,8,3
cn.bing.com,3,1
jasonmcewen.org,3,1
medium.com,1,1
blog.csdn.net,1,1
Bing,1,1
ya.ru,1,1
