referrer,views_total,views_unique
Google,27,8
astro-informatics.github.io,19,3
chatgpt.com,17,2
cn.bing.com,12,2
arxiv.org,9,1
Bing,8,2
search.brave.com,5,1
linkedin.com,2,1
lnkd.in,2,1
