referrer,views_total,views_unique
github.com,72,11
Google,65,18
astro-informatics.github.io,18,5
jasonmcewen.org,16,3
pypi.org,8,2
t.co,2,1
arxiv.org,1,1
dongaigc.com,1,1
Bing,1,1
DuckDuckGo,1,1
