url_path,views_total,views_unique
/astro-informatics/s2fft,561,388
/astro-informatics/s2fft/tree/main/s2fft,19,14
/astro-informatics/s2fft/commits/main,18,3
/astro-informatics/s2fft/tree/main/notebooks,14,7
/astro-informatics/s2fft/issues,10,7
/astro-informatics/s2fft/tree/main/benchmarks,9,5
/astro-informatics/s2fft/pulls,8,5
/astro-informatics/s2fft/blob/main/pyproject.toml,6,4
/astro-informatics/s2fft/commits,5,4
/astro-informatics/s2fft/blob/main/notebooks/plotting_functions.py,4,4
