referrer,views_total,views_unique
pypi.org,53,1
Google,30,10
chatgpt.com,10,2
astro-informatics.github.io,9,3
arxiv.org,9,1
Bing,8,2
search.brave.com,5,1
lnkd.in,2,1
linkedin.com,2,1
